facilities,address,lat,lon,fac_type
市立文山特殊教育學校,[116]臺北市文山區秀明路一段169號,24.991581,121.567537,學校
市立臺北特殊教育學校,[111]臺北市士林區忠誠路二段207巷3號,25.116869,121.536335,學校
市立啟明學校,[111]臺北市士林區忠誠路二段207巷1號,25.116707,121.535244,學校
捷運_動物園,'11656臺北市文山區新光路2段32號',24.998205,121.579501,捷運站
捷運_木柵,'11656臺北市文山區木柵路4段135號',24.99824,121.573127,捷運站
捷運_萬芳社區,'11653臺北市文山區萬芳路60號',24.99857,121.568088,捷運站
捷運_萬芳醫院,'11696臺北市文山區興隆路3段113號',24.99932,121.558092,捷運站
捷運_辛亥,'11694臺北市文山區辛亥路4段128號',25.005455,121.5570455,捷運站
捷運_麟光,'10676臺北市大安區和平東路3段410號',25.018495,121.5588335,捷運站
捷運_六張犁,'10674臺北市大安區和平東路3段168號',25.02381,121.55302,捷運站
捷運_科技大樓,'10667臺北市大安區復興南路2段235號',25.02612,121.5434615,捷運站
捷運_大安,"'文湖線：10683臺北市大安區信義路4段2號
淡水信義線：10658臺北市大安區信義路3段180號'",25.033311,121.54237,捷運站
捷運_忠孝復興,"'文湖線：10654臺北市大安區忠孝東路3段302號
板南線：10691臺北市大安區忠孝東路4段47號'",25.041749,121.545026,捷運站
捷運_中山國中,'10476臺北市中山區復興北路376號',25.06085,121.544215,捷運站
捷運_松山機場,'10576臺北市松山區敦化北路338號',25.0629075,121.55201,捷運站
捷運_大直,'10465臺北市中山區北安路534之1號',25.07943,121.54679,捷運站
捷運_劍南路,'10464臺北市中山區北安路798號',25.08483,121.5555825,捷運站
捷運_西湖,'11493臺北市內湖區內湖路1段256號',25.08216,121.567227,捷運站
捷運_港墘,'11446臺北市內湖區內湖路1段663號',25.08007,121.57516,捷運站
捷運_文德,'11475臺北市內湖區文德路214號',25.078455,121.5849995,捷運站
捷運_內湖,'11489臺北市內湖區成功路4段186號',25.083675,121.594363,捷運站
捷運_大湖公園,'11477臺北市內湖區成功路5段11號',25.083805,121.602214,捷運站
捷運_葫洲,'11486臺北市內湖區康寧路3段16號',25.07271,121.6071455,捷運站
捷運_東湖,'11486臺北市內湖區康寧路3段235號',25.067455,121.611535,捷運站
捷運_南港軟體園區,'11568臺北市南港區經貿二路183號',25.05992,121.615,捷運站
捷運_南港展覽館,'文湖線：11568臺北市南港區南港路1段32號',25.054919,121.616861,捷運站
捷運_象山,'11080臺北市信義區信義路5段152號B1',25.032395,121.570116,捷運站
捷運_台北101/世貿,'11049臺北市信義區信義路5段20號B1',25.032865,121.563667,捷運站
捷運_信義安和,'10681臺北市大安區信義路4段212之1號B1',25.033015,121.552326,捷運站
捷運_大安森林公園,'10656臺北市大安區信義路3段100號B1 ',25.033225,121.536151,捷運站
捷運_東門,'10650臺北市大安區信義路2段166號B1',25.033894,121.528766,捷運站
捷運_中正紀念堂,'10074臺北市中正區羅斯福路1段8之1號B1  ',25.032767,121.518273,捷運站
捷運_台大醫院,'10048臺北市中正區公園路52號B1',25.041399,121.51602,捷運站
交通樞紐_交通樞紐_台北車站,'10041臺北市中正區忠孝西路1段49號',25.04631,121.517415,交通樞紐
捷運_中山,"'淡水信義線：10444臺北市中山區南京西路16號
松山新店線：10352臺北市大同區南京西路55號'",25.052621,121.520364,捷運站
捷運_雙連,'10354臺北市大同區民生西路47號',25.057575,121.520685,捷運站
捷運_民權西路,'10365臺北市大同區民權西路72號',25.06235,121.519585,捷運站
捷運_圓山,'10367臺北市大同區酒泉街9之1號',25.0714085,121.520074,捷運站
捷運_劍潭,'11163臺北市士林區中山北路5段65號',25.0842015,121.5249545,捷運站
捷運_士林,'11163臺北市士林區福德路1號',25.0934925,121.52623,捷運站
捷運_芝山,'11158臺北市士林區福國路70號',25.102718,121.522546,捷運站
捷運_明德,'11280臺北市北投區明德路95號',25.109815,121.518785,捷運站
捷運_石牌,'11271臺北市北投區石牌路1段200號',25.114455,121.515572,捷運站
捷運_唭哩岸,'11265臺北市北投區東華街2段301號',25.1208515,121.506234,捷運站
捷運_奇岩,'11270臺北市北投區三合街2段489號',25.1254705,121.50114,捷運站
捷運_北投,'11246臺北市北投區光明路1號',25.1318185,121.4986475,捷運站
捷運_新北投,'11268臺北市北投區大業路700號',25.1369315,121.5025955,捷運站
捷運_復興崗,'11257臺北市北投區中央北路3段53巷10號',25.137497,121.485456,捷運站
捷運_忠義,'11257臺北市北投區中央北路4段301號',25.1309225,121.4732975,捷運站
捷運_關渡,'11259臺北市北投區大度路3段296巷51號',25.12551,121.467,捷運站
捷運_竹圍,'25173新北市淡水區民權路50號',25.1369,121.45955,捷運站
捷運_紅樹林,'25173新北市淡水區中正東路2段68號',25.15399,121.4588,捷運站
捷運_淡水,'25158新北市淡水區中正路1號',25.167745,121.445805,捷運站
捷運_新店,'23152新北市新店區北宜路1段2號',24.95761,121.53746,捷運站
捷運_新店區公所,'23147新北市新店區北新路1段295號',24.96744,121.5413,捷運站
捷運_七張,'23143新北市新店區北新路2段150號',24.97545,121.542985,捷運站
捷運_小碧潭,'23150新北市新店區中央路151號4樓',24.97188,121.53058,捷運站
捷運_大坪林,'23143新北市新店區北新路3段190號',24.9827205,121.54134,捷運站
捷運_景美,'11674臺北市文山區羅斯福路6段393號',24.992824,121.5406975,捷運站
捷運_萬隆,'11678臺北市文山區羅斯福路5段214號',25.001978,121.539008,捷運站
捷運_公館,'10091臺北市中正區羅斯福路4段74號B1',25.014781,121.534358,捷運站
捷運_台電大樓,'10089臺北市中正區羅斯福路3段126之5號B1',25.020733,121.5281435,捷運站
捷運_古亭,'10084臺北市中正區羅斯福路2段164之1號B1 ',25.026373,121.522868,捷運站
捷運_小南門,'10066臺北市中正區愛國西路22號B1',25.035585,121.51088,捷運站
捷運_北門,'10341臺北市大同區塔城街10號',25.049554,121.510184,捷運站
捷運_松江南京,'10457臺北市中山區松江路126號B1',25.052693,121.53285,捷運站
捷運_南京復興,'10550臺北市松山區南京東路3段253號',25.052044,121.544303,捷運站
捷運_台北小巨蛋,'10553臺北市松山區南京東路4段10-1號',25.05152,121.552549,捷運站
捷運_南京三民,'10569臺北市松山區南京東路5段237號',25.051588,121.56471,捷運站
交通樞紐_交通樞紐_松山,'10567臺北市松山區八德路4段742號',25.050118,121.577706,交通樞紐
捷運_南勢角,'23566新北市中和區捷運路6號  ',24.990065,121.509237,捷運站
捷運_景安,'23582新北市中和區景平路486號',24.99392,121.505114,捷運站
捷運_永安市場,'23574新北市中和區中和路388號',25.002895,121.511225,捷運站
捷運_頂溪,'23445新北市永和區永和路2段168號B1  ',25.013858,121.515462,捷運站
捷運_行天宮,'10468臺北市中山區松江路316號B1',25.05924,121.53315,捷運站
捷運_中山國小,'10452臺北市中山區民權東路1段71號B1',25.062665,121.526609,捷運站
捷運_大橋頭,'10357臺北市大同區民權西路223號B1',25.06322,121.5130035,捷運站
捷運_台北橋,'24142新北市三重區重新路1段108號B1',25.063075,121.500575,捷運站
捷運_菜寮,'24143新北市三重區重新路3段150號B1 ',25.059451,121.491421,捷運站
捷運_三重,'24161新北市三重區捷運路36號B1 ',25.05571,121.48422,捷運站
捷運_先嗇宮,'24158新北市三重區重新路5段515號B1',25.04632,121.47165,捷運站
捷運_頭前庄,'24251新北市新莊區思源路18號B1',25.039735,121.461655,捷運站
捷運_新莊,'24243新北市新莊區中正路138號B1',25.03608,121.45218,捷運站
捷運_輔大,'24205新北市新莊區中正路510之1號B1',25.03279,121.435735,捷運站
捷運_丹鳳,'24256新北市新莊區中正路624之1號B1',25.029073,121.422422,捷運站
捷運_迴龍,'24257新北市新莊區中正路758號B1',25.022107,121.411757,捷運站
捷運_三重國小,'24149新北市三重區三和路3段5號B1',25.070275,121.49701,捷運站
捷運_三和國中,'24152新北市三重區三和路4段107號B1',25.07646,121.486795,捷運站
捷運_徐匯中學,'24753新北市蘆洲區中山一路3號B1',25.080485,121.479945,捷運站
捷運_三民高中,'24760新北市蘆洲區三民路105號B1',25.085425,121.473365,捷運站
捷運_蘆洲,'24760新北市蘆洲區三民路386號B1',25.09152,121.46471,捷運站
捷運_頂埔,'23671新北市土城區中央路4段51-6號B3',24.96012,121.4205,捷運站
捷運_永寧,'23671新北市土城區中央路3段105號B1',24.96682,121.43613,捷運站
捷運_土城,'23671新北市土城區金城路1段105號B1',24.97313,121.44432,捷運站
捷運_海山,'23660新北市土城區海山路39號B2',24.985305,121.44873,捷運站
捷運_亞東醫院,'22060新北市板橋區南雅南路2段17號B1',24.99828,121.452465,捷運站
捷運_府中,'22055新北市板橋區縣民大道1段193號B1',25.008465,121.459276,捷運站
交通樞紐_板橋,'22041新北市板橋區站前路5號B1',25.013825,121.462305,交通樞紐
捷運_新埔,'22047新北市板橋區民生路3段2號B1',25.02327,121.468055,捷運站
捷運_江子翠,'22044新北市板橋區文化路2段296號B1',25.030265,121.47257,捷運站
捷運_龍山寺,'10855臺北市萬華區西園路1段153號',25.03528,121.500325,捷運站
捷運_西門,'10042臺北市中正區寶慶路32之1號B1  ',25.042025,121.508175,捷運站
捷運_善導寺,'10049臺北市中正區忠孝東路1段58號B1',25.04468,121.523885,捷運站
捷運_忠孝新生,'10652臺北市大安區新生南路1段67號',25.042498,121.53321,捷運站
捷運_忠孝敦化,'10686臺北市大安區忠孝東路4段182號',25.041505,121.55045,捷運站
捷運_國父紀念館,'11072臺北市信義區忠孝東路4段400號',25.04137,121.557815,捷運站
捷運_市政府,'11071臺北市信義區忠孝東路5段2號',25.041135,121.565685,捷運站
捷運_永春,'11061臺北市信義區忠孝東路5段455號',25.040855,121.5762,捷運站
捷運_後山埤,'11575臺北市南港區忠孝東路6段2號',25.044715,121.58227,捷運站
捷運_昆陽,'11558臺北市南港區忠孝東路6段451號',25.0504585,121.5932285,捷運站
交通樞紐_南港,'11561臺北市南港區忠孝東路7段380號',25.052035,121.60697,交通樞紐
國立台灣大學醫學院附設醫院,臺北市中正區中山南路7、8號；常德街1號,25.03553921,121.5183428,醫院
國立臺灣大學醫學院附設醫院兒童醫院,臺北市中正區中山南路8號,25.04434314,121.5187506,醫院
郵政醫院（委託中英醫療社團法人經營）,臺北市中正區福州街14號,25.02874869,121.5186982,醫院
臺北市立聯合醫院,臺北市大同區鄭州路145號,25.05069244,121.5088874,醫院
台灣基督長老教會馬偕醫療財團法人馬偕紀念醫院,臺北市中山區中山北路2段92號,25.05888423,121.522558,醫院
協和婦女醫院,臺北市中山區松江路85巷5號1，2，3，4樓、93巷6號1，2，4樓,25.05027331,121.5339434,醫院
三軍總醫院松山分院附設民眾診療服務處,臺北市松山區健康路131號,25.05394015,121.5577045,醫院
長庚醫療財團法人台北長庚紀念醫院,199號(暫未開放)、197號(暫未開放)、臺北市松山區敦化北路199巷6號、 臺北市松山區民生東路三段130巷9號2、3、B1、B2樓、臺北市松山區南京東路3段337號5、6、9、10樓,25.05023183,121.5485556,醫院
基督復臨安息日會醫療財團法人臺安醫院,臺北市松山區八德路二段424、426號,25.04758836,121.5444842,醫院
博仁綜合醫院,臺北市松山區光復北路66號、68號地下一層、68號、68號2至7樓、68號2樓之1至7樓之1、68號2樓之2至7樓之2,25.04990354,121.557695,醫院
培靈醫院,臺北市松山區八德路四段355號,25.04940059,121.5682821,醫院
國立臺灣大學醫學院附設醫院癌醫中心分院,臺北市大安區基隆路 3段155巷57號 ,25.01449586,121.5439164,醫院
中山醫療社團法人中山醫院,臺北市大安區仁愛路四段112巷11號、臺北市仁愛路四段112巷12號,25.03655173,121.5497106,醫院
國泰醫療財團法人國泰綜合醫院,臺北市大安區仁愛路四段266巷6號，280號,25.03717848,121.5528014,醫院
中心診所醫療財團法人中心綜合醫院,臺北市大安區忠孝東路四段77號,25.04186487,121.5473297,醫院
宏恩醫療財團法人宏恩綜合醫院,臺北市大安區仁愛路四段71巷1號、仁愛路四段61號、仁愛路四段91巷16號,25.03849645,121.5470295,醫院
秀傳醫院,臺北市大安區光復南路116巷1、3、5號1至4樓及地下1樓,25.04311217,121.5568623,醫院
國立臺灣大學醫學院附設醫院北護分院,臺北市萬華區康定路37號、臺北市萬華區內江街87號、臺北市萬華區內江街89號 (文教大樓1樓及供應樓1至2樓)  ,25.04222858,121.5025511,醫院
西園醫療社團法人西園醫院,臺北市萬華區西園路二段266、268、270、272、276號、185、187、189號,25.0277877,121.4945402,醫院
財團法人台灣省私立台北仁濟院附設仁濟醫院,臺北市萬華區廣州街200、243號,25.03642709,121.5042335,醫院
同仁院醫療財團法人萬華醫院,臺北市萬華區中華路二段606巷6號,25.02405006,121.5098259,醫院
臺北醫學大學附設醫院,臺北市信義區吳興街２５2號、250號,25.02663801,121.5636377,醫院
新光醫療財團法人新光吳火獅紀念醫院,臺北市士林區文昌路95號及士商路51號、51號2樓、51號3樓、51號4樓、51號5樓、51號6樓、51號7樓、53號、55號、57號、臺北市士林區基河路252號1樓,25.0962409,121.5202887,醫院
三軍總醫院北投分院附設民眾診療服務處,臺北市北投區新民路60號、中和街250號1至4樓、永興路二段2號1至2樓,25.1398048,121.5097013,醫院
臺北榮民總醫院,臺北市北投區石牌路二段201號、322號,25.11918228,121.5191658,醫院
臺北市立關渡醫院─委託臺北榮民總醫院經營,臺北市北投區知行路225巷12號,25.12018758,121.4663577,醫院
振興醫療財團法人振興醫院,臺北市北投區振興街45號,25.11754255,121.5224005,醫院
醫療財團法人辜公亮基金會和信治癌中心醫院,臺北市北投區立德路125號,25.12834055,121.4720113,醫院
臺北市北投健康管理醫院,臺北市北投區中和街2號,25.13758475,121.5037059,醫院
三軍總醫院附設民眾診療服務處,臺北市內湖區成功路二段325號；臺北市中正區汀州路3段40號,25.07180042,121.5919821,醫院
康寧醫療財團法人康寧醫院,臺北市內湖區成功路五段420巷26號,25.07595162,121.6087792,醫院
中國醫藥大學附設醫院臺北分院,臺北市內湖區內湖路二段360號、362號,25.08212491,121.5905997,醫院
德威國際牙醫口腔醫院,臺北市內湖區內湖路一段659號1樓,25.08056184,121.5751861,醫院
臺北市立萬芳醫院-委託臺北醫學大學辦理,臺北市文山區興隆路三段111號,25.00030628,121.5583303,醫院
景美醫院,臺北市文山區羅斯福路六段280號、文山區育英街2巷18號、文山區羅斯福路六段276巷1號1樓、文山區萬慶街18號1樓,24.99001925,121.5405334,醫院
國立臺灣大學醫學院附設醫院金山分院,新北市金山區五湖里玉爐路7號,25.2194,121.6284,醫院
醫療財團法人徐元智先生醫藥基金會亞東紀念醫院,新北市板橋區南雅南路二段21號及高爾富路300號,24.9973,121.4523,醫院
板橋中興醫院,新北市板橋區忠孝路十五號,25.002,121.4603,醫院
板橋國泰醫院,新北市板橋區忠孝路五、七、九、十一號一至三樓。,25.002,121.4601,醫院
板新醫院,新北市板橋區中正路１８９號,25.0169,121.4564,醫院
中英醫療社團法人板英醫院,新北市板橋區文化路1段267、269、271號1-4樓,25.0185,121.4646,醫院
中英醫療社團法人中英醫院,新北市板橋區文化路一段192之1號1樓、194號1至4樓、196號1至4樓、198號1至4樓、200號1至4樓、202號1至4樓、204號1至4樓,25.0198,121.4662,醫院
蕭中正醫院,新北市板橋區南雅南路一段15號之1、17號、19號(1、2、3、4樓),25.007,121.4565,醫院
國泰醫療財團法人汐止國泰綜合醫院,新北市汐止區建成路59巷2號地下4樓至地上12樓,25.0729,121.6611,醫院
瑞芳礦工醫院,新北市瑞芳區一坑路71之2號,25.1083,121.8026,醫院
佛教慈濟醫療財團法人台北慈濟醫院,新北市新店區建國路277號地上1、3、4樓及289號地下1至3樓至地上1至15樓,24.9841,121.5356,醫院
宏慈療養院,新北市新店區安泰路１５７號,24.9386,121.488,醫院
新北仁康醫院,新北市新店區安康路2段323號地上1至2樓,24.9555,121.4997,醫院
同仁醫院,新北市新店區民權路８９號,24.9828,121.5377,醫院
怡濟慈園醫療社團法人宏濟神經精神科醫院,新北市新店區安忠路57巷5號,24.9589,121.514,醫院
天主教耕莘醫療財團法人耕莘醫院,新北市新店區中正路362號,24.9761,121.5356,醫院
天主教耕莘醫療財團法人永和耕莘醫院,新北市永和區中興街80號地下1樓至地上6樓及國光路123號地下3樓至地上11樓,25.0119,121.5179,醫院
永和復康醫院,新北市永和區中和路575、577、579號1至4樓,25.004,121.512,醫院
衛生福利部雙和醫院(委託臺北醫學大學興建經營),新北市中和區中正路291號醫療大樓地下2層至地上12層,24.9937,121.4941,醫院
怡和醫院,新北市中和區連城路49號1至4樓,25.0019,121.4985,醫院
蕙生醫院,新北市中和區中山路二段551號地下一樓至地上一至六樓,25.0054,121.4809,醫院
中祥醫院,新北市中和區中山路二段138號〈二至四樓〉?140及142號〈一至四樓〉,25.0032,121.5021,醫院
廣川醫院,新北市土城區裕民路２７４．２７６．２７８號,24.9822,121.455,醫院
恩樺醫院,新北市土城區中央路一段7-18號地下1樓、1樓、2樓、4至10樓,24.9911,121.4487,醫院
仁安醫院,新北市土城區中央路1段六二．六四號1-５樓中華路一段一號2-5樓三號1-5樓,24.9895,121.4474,醫院
元復醫院,新北市土城區中央路2段318．320．322．324號1至4樓,24.9728,121.4403,醫院
永聖醫療社團法人文化醫院,新北市三峽區介壽路1段199號,24.9307,121.3782,醫院
清福醫院,新北市三峽區介壽路一段286號2樓,24.929,121.3802,醫院
行天宮醫療志業醫療財團法人恩主公醫院,新北市三峽區復興路399號、中山路198號,24.9384,121.363,醫院
仁愛醫院,新北市樹林區文化街9號(地下1、2樓及地上1樓至8樓),24.9872,121.42,醫院
名恩療養院,新北市鶯歌區鶯桃路二段62號及64號1至4樓,24.9732,121.3249,醫院
新北市立聯合醫院三重院區,新北市三重區新北大道1段3號、3之1號,25.0096,121.4591,醫院
三重中興醫院,新北市三重區中興北街二十一號,25.0465,121.4697,醫院
益民醫院,新北市新莊區中港路127號1-4樓,25.0401,121.4552,醫院
新莊英仁醫院,新北市新莊區大觀街４６－２號,25.0357,121.4538,醫院
財團法人台灣省私立台北仁濟院附設新莊仁濟醫院,新北市新莊區中環路1段28號,25.0267,121.4427,醫院
新仁醫療社團法人新仁醫院,新北市新莊區中正路395號1-5樓、397-3號、397-4號、福海街24巷1號1樓,25.0372,121.44,醫院
衛生福利部樂生療養院,新北市新莊區中正路794號及桃園縣龜山鄉萬壽路1段50巷2號,24.993,121.3011,醫院
大順醫院,新北市新莊區中正路二一五號一至四樓,25.0358,121.4512,醫院
衛生福利部臺北醫院,新北市新莊區思源路127號,25.0432,121.4596,醫院
輔仁大學學校財團法人輔仁大學附設醫院,新北市泰山區貴子路69號(地下4層、地上1至9層及13層),25.0397,121.4308,醫院
衛生福利部八里療養院,新北市八里區華富山33號、土城區青雲路6號1、2樓、蘆洲區光榮路116號1樓,25.1466,121.4124,醫院
台灣基督長老教會馬偕醫療財團法人淡水馬偕紀念醫院,新北市淡水區民生路四十五號、民權路47號B1~10樓,25.1395,121.4605,醫院
北新醫療社團法人北新醫院,新北市淡水區忠寮里演戲埔腳1之2號,25.1931,121.4758,醫院
泓安醫院,新北市淡水區下圭柔山九一巷二號一至四樓．地下一樓,25.2107,121.4377,醫院
台安醫院,新北市三芝區興華里楓子林路四十二之五號、四十二之九號〈一至二樓〉,25.1975,121.4974,醫院
豐榮醫院,新北市新店區安樂街26巷3號(B棟),24.9632,121.5116,醫院
火車站_萬華車站,臺北市萬華區富福里康定路382號,25.0333357392679,121.500175249549,火車站
火車站_福隆站,新北市貢寮區福隆里福隆街2號,25.015911353485,121.94469322256,火車站
火車站_貢寮站,新北市貢寮區貢寮里朝陽街33號,25.022007804183,121.908718250937,火車站
火車站_平溪站,新北市平溪區中華街12號,25.0255673317744,121.740016404317,火車站
火車站_十分站,新北市平溪區十分街51號,25.0410058247647,121.775033088825,火車站
火車站_雙溪站,新北市雙溪區新基里朝陽街1號,25.0385880424092,121.866528528687,火車站
火車站_大華站,新北市平溪區六分路12-1號,25.0498189108332,121.797592185791,火車站
火車站_牡丹站,新北市雙溪區牡丹里16鄰牡丹路159號,25.0587005898164,121.852004422809,火車站
火車站_汐科站,新北市汐止區大同路2段182號,25.0625728838863,121.646687576867,火車站
火車站_汐止站,新北市汐止區信望里信義路1號,25.06854002845,121.662029649424,火車站
火車站_四腳亭站,新北市瑞芳區吉慶里中央路65號,25.1027847822221,121.761919929201,火車站
火車站_五堵站,新北市汐止區長安里長安路17號,25.0778870540899,121.667630048185,火車站
火車站_鶯歌站,新北市鶯歌區東鶯里文化路68-1號,24.9545305593988,121.355189660959,火車站
火車站_山佳站,新北市樹林區中山里中山路3段108號,24.9726808460584,121.392582753513,火車站
火車站_南樹林站,新北市樹林區中山里中山路2段230號,24.980513383445,121.408839513891,火車站
火車站_樹林站,新北市樹林區樹北里鎮前街112號,24.9913073379565,121.424501177924,火車站
火車站_浮洲站,新北市板橋區僑中二街156號,25.0042116463023,121.444659368276,火車站
火車站_望古站,新北市平溪區(無站房),25.0345773643652,121.763806904111,火車站
火車站_三貂嶺站,新北市瑞芳區碩仁里魚寮路1號,25.0655265996531,121.822536764178,火車站
火車站_猴硐站,新北市瑞芳區光復里柴寮路70號,25.0868347109114,121.827496810222,火車站
火車站_瑞芳站,新北市瑞芳區龍潭里明燈路3段82號,25.1086928350474,121.8060923445,火車站
火車站_嶺腳站,新北市平溪區嶺腳街22號,25.030151587674,121.74799526881,火車站
火車站_菁桐站,新北市平溪區菁桐街52號,25.0240821609013,121.723834729408,火車站
火車站_八斗子站,基隆市中正區/新北市瑞芳區交界處(無站房),25.1353260948186,121.802887407982,火車站
